"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),28344723,30641321,31174775,30589469,28228152,29651966,31484054,32069084,32901935,35998578,39012337,40742676,44048643,46978310,50843056,53920283,59705224,62527587,68212122
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,Population (persons) 1,674757,685132,691735,695944,697973,702948,707733,716613,726493,740283,758739,777999,792850,806504,821806,837856,862352,891721,910108
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,42007,44723,45068,43954,40443,42182,44486,44751,45289,48628,51417,52369,55557,58249,61867,64355,69235,70120,74949
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),10911172,11429803,12076664,12561837,12487966,12588969,13071673,13310126,13216227,13546462,14146886,14449565,14772421,15017232,15577927,16278777,17244670,17785973,18730486
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,Population (persons) 1,269664,270814,270669,272634,273630,274099,273488,274897,274139,272960,271507,270650,270162,269744,268761,267007,267513,268039,268518
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,40462,42205,44618,46076,45638,45929,47796,48419,48210,49628,52105,53388,54680,55672,57962,60968,64463,66356,69755
36100,"Ocala, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8466986,9368566,9825874,9996953,9764824,10106495,10574046,10690897,10535061,10958819,11419005,12031413,12725247,13361441,14205125,15433657,17220153,17583866,19137831
36100,"Ocala, FL (Metropolitan Statistical Area)",2,Population (persons) 1,303558,316310,325634,330052,330880,331440,332823,334842,336491,339859,344480,350449,356842,362918,369683,377472,385135,396437,409959
36100,"Ocala, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,27892,29618,30175,30289,29512,30493,31771,31928,31309,32245,33149,34331,35661,36817,38425,40887,44712,44355,46682
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4009633,4088670,4141079,4174679,4128764,4335612,4448837,4568742,4617833,4763802,4929704,5071537,5316888,5542473,5936527,6462172,7013655,6987486,7470714
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,Population (persons) 1,99269,98695,97686,97550,97238,97309,96956,97050,96671,96441,96157,96001,95807,95476,95467,95044,95706,95405,94610
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,40392,41427,42392,42795,42460,44555,45885,47076,47769,49396,51267,52828,55496,58051,62184,67991,73283,73240,78963
36220,"Odessa, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3368146,3906258,4331374,5045410,4559014,4876508,5632503,6541131,6704974,7484946,6812933,5994736,6733629,7942585,8656997,8132582,8450895,8911139,9698707
36220,"Odessa, TX (Metropolitan Statistical Area)",2,Population (persons) 1,125378,127476,130459,133064,136930,137004,139348,143963,148894,153592,158672,156334,155183,159994,164112,165490,160758,161057,164494
36220,"Odessa, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,26864,30643,33201,37917,33294,35594,40420,45436,45032,48733,42937,38346,43392,49643,52751,49142,52569,55329,58961
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15395053,16888180,18493905,19335320,18888442,19363932,20701049,21680993,22045456,23156829,24592866,26011534,27351039,29115212,30949713,33624792,37752415,39967090,42615983
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,Population (persons) 1,532425,545746,561767,577040,588773,599888,606316,613504,623123,633253,643407,656094,668021,677771,687971,697087,706420,713707,720817
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,28915,30945,32921,33508,32081,32279,34142,35340,35379,36568,38223,39646,40943,42957,44987,48236,53442,55999,59122
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),39882058,43769599,45021268,49705231,47688232,49574385,52977126,55612977,57234856,60780754,61824236,61605369,63697425,66709085,72144789,76376979,83718805,90801126,95278490
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,Population (persons) 1,1161308,1182668,1199665,1216645,1237780,1257887,1277602,1298801,1321517,1337977,1359300,1375610,1384348,1397239,1413117,1429940,1443830,1459957,1477926
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,34342,37009,37528,40854,38527,39411,41466,42819,43310,45427,45482,44784,46013,47744,51054,53413,57984,62194,64468
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),8054512,8638607,9367287,10066246,9998954,10253008,10530342,10942198,11028683,11530249,12040697,12719723,13379926,14052605,15095024,16413205,17498491,18305298,19701795
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2,Population (persons) 1,227023,232688,237772,244332,249936,253053,256650,258994,262525,265790,269063,274884,281481,287067,291225,295998,298196,298639,299003
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,35479,37125,39396,41199,40006,40517,41030,42249,42010,43381,44750,46273,47534,48952,51833,55450,58681,61296,65892
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),31092827,33441311,35311101,37396871,37019028,39222736,43007464,44802292,43125321,46716786,48753150,48714647,50884473,53507023,55255995,58079182,63788804,69714567,73830048
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,Population (persons) 1,814309,824961,834554,845119,856233,868063,877958,888027,898856,909835,921119,932855,942990,953125,962010,969146,972748,976309,983969
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,38183,40537,42311,44250,43235,45184,48986,50451,47978,51346,52928,52221,53961,56139,57438,59928,65576,71406,75033
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),61864331,67317692,70486956,71523439,68197478,71902882,76026728,79027502,81162751,86703496,93609935,98001882,105664055,112491127,119326427,128537533,142901391,150903323,162802820
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,Population (persons) 1,1955794,2020057,2057865,2087489,2111917,2140225,2181303,2235105,2283844,2342297,2410624,2482497,2548999,2609376,2645359,2680491,2698960,2763017,2817933
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,31631,33325,34252,34263,32292,33596,34854,35357,35538,37016,38832,39477,41453,43110,45108,47953,52947,54615,57774
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5406721,5742038,5964496,6159129,5996247,6224537,6578743,6732743,6691544,6952107,7252755,7483491,7731580,8088702,8362735,8983397,9571189,9815437,10334941
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,Population (persons) 1,161451,162727,164037,164910,166429,167145,167583,168630,169397,169457,169398,169827,170589,170834,171827,171815,170580,170688,171735
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,33488,35286,36361,37348,36029,37240,39257,39926,39502,41026,42815,44065,45323,47348,48670,52285,56110,57505,60180
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3226010,3435965,3659171,4076223,3894858,3988195,4150068,4224547,4325870,4473700,4631509,4583795,4726157,4817494,5065457,5541025,6030595,6204368,6449567
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,Population (persons) 1,111469,112152,112900,113651,114385,114820,115494,116395,116988,117330,118518,119271,119789,120345,121083,121642,121284,121323,121432
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,28941,30637,32411,35866,34050,34734,35933,36295,36977,38129,39079,38432,39454,40031,41835,45552,49723,51139,53113
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),32871529,35153237,36590158,36911153,36220079,37914623,39733578,41338513,41728534,43769630,45901737,47265014,48791042,50711842,53196126,57067318,62332380,61627308,64783900
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,Population (persons) 1,794197,798183,800027,806353,815130,825173,830053,833548,838106,842606,846209,847646,849106,848179,845277,843371,839471,832871,829590
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,41390,44042,45736,45775,44435,45947,47869,49593,49789,51946,54244,55760,57462,59789,62933,67666,74252,73994,78091
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),17546494,18750372,19504937,20123786,19373090,20183284,20957599,20908217,20869883,21684068,23078249,23952989,25556036,27177629,28928242,31161711,34283889,35666327,38742746
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,Population (persons) 1,529907,535138,539719,542378,542109,543990,544393,547029,550349,555669,565925,577132,587877,594651,600657,608775,617900,630707,643979
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,33112,35038,36139,37103,35737,37102,38497,38221,37921,39023,40780,41503,43472,45703,48161,51188,55485,56550,60162
37460,"Panama City, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5305347,5681931,5915870,6118020,5968923,6288567,6453325,6489950,6546238,6890938,7278242,7494033,7614967,7938513,8111063,8727789,9744833,9950985,10696469
37460,"Panama City, FL (Metropolitan Statistical Area)",2,Population (persons) 1,162917,165644,165345,166267,167464,169287,169977,172523,175722,179765,183321,185722,187110,189137,176790,174525,179520,185210,190769
37460,"Panama City, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,32565,34302,35779,36796,35643,37147,37966,37618,37253,38333,39702,40351,40698,41972,45880,50009,54283,53728,56070
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2500168,2679235,2798482,2944343,2954394,3020317,3182062,3291447,3283669,3498865,3521429,3463978,3565832,3960356,4131143,4243222,4827793,4893380,5121469
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,Population (persons) 1,92655,92343,92295,92528,92544,92713,92747,92574,92627,92601,92556,91998,91426,90685,90064,89330,88870,88480,88052
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,26984,29014,30321,31821,31924,32577,34309,35555,35450,37784,38046,37653,39002,43672,45869,47501,54324,55305,58164
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13328807,14282249,14922563,15306262,15198912,15916033,16743276,17117794,17066474,17785943,18632491,19604608,20720079,21496401,22835565,24849406,27481667,28331121,30182026
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,Population (persons) 1,439471,443378,443551,445392,446559,450993,455280,461852,467413,471061,476106,482229,488329,495468,504009,511579,517209,522059,530090
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,30329,32212,33643,34366,34036,35291,36776,37063,36513,37757,39135,40654,42431,43386,45308,48574,53135,54268,56938
37900,"Peoria, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13271557,14347375,15185816,16056424,15801543,16200644,17649650,18206136,17835242,17976266,18469834,18439857,18475146,19253836,19465226,20881474,22211831,22853450,24073639
37900,"Peoria, IL (Metropolitan Statistical Area)",2,Population (persons) 1,407224,409074,411451,413206,416463,416169,417289,417952,419649,417513,415361,413782,410354,407057,404749,401404,398497,395706,394781
37900,"Peoria, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,32590,35073,36908,38858,37942,38928,42296,43560,42500,43056,44467,44564,45022,47300,48092,52021,55739,57754,60980
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),243168534,257772414,273356420,280540550,275824313,287819509,303956054,318151947,320360917,332785937,347132408,360525766,367463723,386607449,397396899,422736001,449592896,464993838,491953069
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,Population (persons) 1,5829139,5856125,5882126,5906917,5941539,5974541,6013720,6047936,6075328,6106779,6130446,6153898,6179479,6207316,6228677,6241967,6253394,6242746,6246160
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,41716,44018,46472,47494,46423,48174,50544,52605,52731,54495,56624,58585,59465,62283,63801,67725,71896,74485,78761
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),130916460,146141903,153933545,154032233,144533225,147394422,155637518,163691299,167844870,177095953,187753244,197151926,209485781,223543531,240657145,266581738,297331704,314080790,336479738
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2,Population (persons) 1,3774696,3914212,4018128,4106372,4153609,4199536,4229671,4287608,4342241,4409354,4480231,4556103,4622428,4694480,4777488,4875246,4948431,5020870,5070110
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,34683,37336,38310,37511,34797,35098,36797,38178,38654,40164,41907,43272,45319,47618,50373,54681,60086,62555,66365
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2511164,2554455,2676860,2734403,2743014,2790954,2857788,2896207,2937349,2946001,2933742,2922519,2994787,3019105,3075420,3260794,3519333,3536208,3536651
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,Population (persons) 1,103917,103121,101921,101305,100593,100122,99173,97664,96121,95337,94570,93091,91680,90206,88945,87272,86291,84672,83937
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2,24165,24771,26264,26992,27268,27876,28816,29655,30559,30901,31022,31394,32666,33469,34577,37364,40784,41764,42135
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),84986369,89902766,94677376,99192841,96836520,100859102,106258222,109682807,110506423,114259084,118797289,120442926,125775006,133076743,136439177,145324557,153487121,156711346,164984862
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,Population (persons) 1,2374483,2364039,2358914,2356802,2355432,2358572,2368015,2374030,2379353,2381704,2379296,2377735,2372214,2371853,2371804,2369353,2365051,2347720,2338253
